label,score
POSITIVE,0.9993525147438049
NEGATIVE,0.9997020363807678
NEGATIVE,0.9987369179725647
POSITIVE,0.999642014503479
NEGATIVE,0.997027575969696
POSITIVE,0.8936215043067932
NEGATIVE,0.9989666938781738
NEGATIVE,0.9980302453041077
POSITIVE,0.9937067627906799
POSITIVE,0.9879966378211975
NEGATIVE,0.9991946816444397
POSITIVE,0.9995866417884827
POSITIVE,0.9991200566291809
POSITIVE,0.9921197891235352
NEGATIVE,0.9957745671272278
NEGATIVE,0.9992440938949585
POSITIVE,0.9943746328353882
NEGATIVE,0.997525155544281
NEGATIVE,0.9997960925102234
POSITIVE,0.9993007183074951
NEGATIVE,0.9990857839584351
POSITIVE,0.999853253364563
NEGATIVE,0.9991562366485596
POSITIVE,0.9983149766921997
POSITIVE,0.9988044500350952
POSITIVE,0.9195619225502014
POSITIVE,0.9994819760322571
POSITIVE,0.9984369874000549
NEGATIVE,0.999112069606781
POSITIVE,0.9963202476501465
NEGATIVE,0.9996458292007446
POSITIVE,0.9987974166870117
NEGATIVE,0.9984880685806274
POSITIVE,0.9978320002555847
NEGATIVE,0.9996705055236816
POSITIVE,0.9730850458145142
NEGATIVE,0.999554455280304
NEGATIVE,0.9976763129234314
POSITIVE,0.9996473789215088
POSITIVE,0.9990672469139099
NEGATIVE,0.9993133544921875
NEGATIVE,0.9993175268173218
POSITIVE,0.9910839796066284
NEGATIVE,0.9857775568962097
POSITIVE,0.9879693984985352
POSITIVE,0.9962171912193298
POSITIVE,0.9987614154815674
POSITIVE,0.9765797257423401
POSITIVE,0.9740999937057495
NEGATIVE,0.998513400554657
POSITIVE,0.999060332775116
NEGATIVE,0.9993246793746948
POSITIVE,0.9996187686920166
NEGATIVE,0.9935415983200073
POSITIVE,0.9998108744621277
NEGATIVE,0.6188376545906067
POSITIVE,0.9960188269615173
NEGATIVE,0.9997434020042419
NEGATIVE,0.8513782024383545
POSITIVE,0.9996436834335327
NEGATIVE,0.9997501969337463
NEGATIVE,0.9750237464904785
POSITIVE,0.9981374740600586
NEGATIVE,0.9996445178985596
NEGATIVE,0.9997642636299133
POSITIVE,0.9873608350753784
NEGATIVE,0.9986667633056641
POSITIVE,0.919596791267395
POSITIVE,0.9968953132629395
NEGATIVE,0.999049723148346
POSITIVE,0.7489873766899109
POSITIVE,0.9646928310394287
POSITIVE,0.9939969778060913
NEGATIVE,0.9705672860145569
POSITIVE,0.782794713973999
NEGATIVE,0.9996045231819153
POSITIVE,0.998221218585968
POSITIVE,0.8587300777435303
POSITIVE,0.9996809959411621
POSITIVE,0.9956302642822266
NEGATIVE,0.9989752769470215
POSITIVE,0.9926500916481018
POSITIVE,0.9913622736930847
POSITIVE,0.9996219873428345
POSITIVE,0.9992992877960205
NEGATIVE,0.9996058344841003
NEGATIVE,0.9994893074035645
POSITIVE,0.9670940637588501
POSITIVE,0.999270498752594
POSITIVE,0.9918813109397888
POSITIVE,0.8956995606422424
POSITIVE,0.9963827133178711
NEGATIVE,0.8995537757873535
POSITIVE,0.9941588640213013
NEGATIVE,0.9981122016906738
POSITIVE,0.9976492524147034
NEGATIVE,0.9971404075622559
POSITIVE,0.9809684157371521
NEGATIVE,0.9990041851997375
POSITIVE,0.9972333312034607
NEGATIVE,0.9875850677490234
POSITIVE,0.9998472929000854
POSITIVE,0.996743381023407
POSITIVE,0.9960930943489075
NEGATIVE,0.9948920011520386
POSITIVE,0.9994131326675415
NEGATIVE,0.998045802116394
POSITIVE,0.9998555183410645
POSITIVE,0.9934532642364502
NEGATIVE,0.9996798038482666
NEGATIVE,0.9991674423217773
POSITIVE,0.9990537762641907
NEGATIVE,0.5151259303092957
NEGATIVE,0.9996403455734253
NEGATIVE,0.9249758720397949
POSITIVE,0.9996411800384521
POSITIVE,0.973295271396637
NEGATIVE,0.9997487664222717
POSITIVE,0.9997462630271912
POSITIVE,0.9989253878593445
NEGATIVE,0.9994865655899048
NEGATIVE,0.9690883159637451
POSITIVE,0.9976703524589539
NEGATIVE,0.9971997737884521
NEGATIVE,0.9994860887527466
POSITIVE,0.9988879561424255
NEGATIVE,0.9992642998695374
NEGATIVE,0.9988093376159668
NEGATIVE,0.9996950626373291
POSITIVE,0.995396077632904
NEGATIVE,0.9883047342300415
NEGATIVE,0.9944208264350891
NEGATIVE,0.9968565702438354
NEGATIVE,0.9928677082061768
POSITIVE,0.9997727274894714
NEGATIVE,0.9447871446609497
NEGATIVE,0.6294227838516235
NEGATIVE,0.9958488941192627
POSITIVE,0.9974188804626465
NEGATIVE,0.9896857142448425
POSITIVE,0.9983106851577759
POSITIVE,0.9989105463027954
POSITIVE,0.9783568978309631
POSITIVE,0.9979763627052307
NEGATIVE,0.9979193806648254
POSITIVE,0.9988033771514893
POSITIVE,0.9997796416282654
NEGATIVE,0.9875836968421936
POSITIVE,0.999839186668396
NEGATIVE,0.9993041753768921
NEGATIVE,0.9989483952522278
POSITIVE,0.9997097849845886
POSITIVE,0.9813918471336365
NEGATIVE,0.9995062351226807
POSITIVE,0.9998183846473694
NEGATIVE,0.9973458647727966
POSITIVE,0.9998438358306885
POSITIVE,0.9753047823905945
NEGATIVE,0.9546350240707397
NEGATIVE,0.7142085433006287
NEGATIVE,0.9995949864387512
POSITIVE,0.9990967512130737
NEGATIVE,0.9994003772735596
NEGATIVE,0.9985936284065247
NEGATIVE,0.9979388117790222
POSITIVE,0.9948776960372925
POSITIVE,0.9884364604949951
POSITIVE,0.9997897744178772
POSITIVE,0.9997723698616028
POSITIVE,0.9995354413986206
NEGATIVE,0.9897458553314209
NEGATIVE,0.9984403252601624
POSITIVE,0.9997138381004333
NEGATIVE,0.9996939897537231
POSITIVE,0.6629974842071533
NEGATIVE,0.7946304082870483
POSITIVE,0.9601313471794128
NEGATIVE,0.9989550113677979
POSITIVE,0.9979967474937439
NEGATIVE,0.9985343217849731
NEGATIVE,0.9990898370742798
NEGATIVE,0.9994692206382751
NEGATIVE,0.9942471981048584
POSITIVE,0.9985526204109192
POSITIVE,0.996377170085907
NEGATIVE,0.9976996779441833
NEGATIVE,0.9975034594535828
NEGATIVE,0.999776303768158
NEGATIVE,0.9994787573814392
POSITIVE,0.9996635913848877
NEGATIVE,0.9819351434707642
POSITIVE,0.9912575483322144
POSITIVE,0.999562680721283
POSITIVE,0.9961013793945312
NEGATIVE,0.9987460374832153
NEGATIVE,0.9945995807647705
POSITIVE,0.9996699094772339
POSITIVE,0.9997300505638123
NEGATIVE,0.9969366788864136
POSITIVE,0.9997749924659729
NEGATIVE,0.8454033136367798
NEGATIVE,0.9982621073722839
POSITIVE,0.9969519376754761
NEGATIVE,0.9730269908905029
POSITIVE,0.5684927701950073
POSITIVE,0.9986261129379272
NEGATIVE,0.9998138546943665
POSITIVE,0.999367892742157
POSITIVE,0.9993221759796143
NEGATIVE,0.9885300993919373
POSITIVE,0.9749507904052734
NEGATIVE,0.998082160949707
NEGATIVE,0.9935097098350525
NEGATIVE,0.9985626339912415
NEGATIVE,0.9805599451065063
NEGATIVE,0.9996127486228943
POSITIVE,0.9981245398521423
POSITIVE,0.9963006973266602
NEGATIVE,0.9870406985282898
POSITIVE,0.9991474151611328
NEGATIVE,0.997802197933197
NEGATIVE,0.9775913953781128
POSITIVE,0.9994526505470276
POSITIVE,0.9979368448257446
NEGATIVE,0.9995548129081726
NEGATIVE,0.9987164735794067
POSITIVE,0.999187171459198
POSITIVE,0.9963370561599731
NEGATIVE,0.9998155236244202
NEGATIVE,0.9931142926216125
NEGATIVE,0.9987894892692566
NEGATIVE,0.9994041919708252
NEGATIVE,0.9967371821403503
POSITIVE,0.9991623163223267
NEGATIVE,0.9479758739471436
NEGATIVE,0.9997190833091736
NEGATIVE,0.9988792538642883
NEGATIVE,0.9997507929801941
POSITIVE,0.9997194409370422
NEGATIVE,0.9988058805465698
NEGATIVE,0.9684244990348816
POSITIVE,0.9993731379508972
POSITIVE,0.9998428821563721
POSITIVE,0.9990553259849548
NEGATIVE,0.997559666633606
NEGATIVE,0.9942929744720459
POSITIVE,0.9995200634002686
NEGATIVE,0.9997057318687439
NEGATIVE,0.9979221224784851
POSITIVE,0.9781789183616638
NEGATIVE,0.9552767276763916
NEGATIVE,0.7807555794715881
POSITIVE,0.9996110796928406
POSITIVE,0.9990649819374084
NEGATIVE,0.9971252083778381
POSITIVE,0.9895584583282471
NEGATIVE,0.9333639144897461
POSITIVE,0.9688920378684998
POSITIVE,0.9982459545135498
NEGATIVE,0.6336219310760498
NEGATIVE,0.6522182822227478
POSITIVE,0.9944144487380981
POSITIVE,0.9992330074310303
POSITIVE,0.9972888231277466
POSITIVE,0.9727118611335754
NEGATIVE,0.9988813996315002
POSITIVE,0.9995875954627991
NEGATIVE,0.9994140863418579
NEGATIVE,0.9917842149734497
POSITIVE,0.9966333508491516
NEGATIVE,0.9989597797393799
NEGATIVE,0.9995673298835754
POSITIVE,0.999322772026062
POSITIVE,0.9978470802307129
POSITIVE,0.9998158812522888
NEGATIVE,0.9997840523719788
NEGATIVE,0.9992942810058594
NEGATIVE,0.998113751411438
NEGATIVE,0.7734406590461731
NEGATIVE,0.9997755885124207
POSITIVE,0.9716353416442871
NEGATIVE,0.9932071566581726
NEGATIVE,0.9948945045471191
POSITIVE,0.9998760223388672
NEGATIVE,0.9997950196266174
POSITIVE,0.9894731640815735
NEGATIVE,0.9987251162528992
POSITIVE,0.999808132648468
NEGATIVE,0.9997585415840149
NEGATIVE,0.9908305406570435
NEGATIVE,0.985451877117157
POSITIVE,0.9953863024711609
POSITIVE,0.9675851464271545
POSITIVE,0.9786490797996521
POSITIVE,0.9891284108161926
NEGATIVE,0.9990031123161316
NEGATIVE,0.9994356036186218
POSITIVE,0.9998399019241333
POSITIVE,0.9948394894599915
POSITIVE,0.9984928369522095
POSITIVE,0.9998247027397156
POSITIVE,0.9995744824409485
POSITIVE,0.9952831864356995
NEGATIVE,0.9996113181114197
NEGATIVE,0.9992226362228394
NEGATIVE,0.9715542197227478
NEGATIVE,0.9997310042381287
POSITIVE,0.999806821346283
POSITIVE,0.9997860789299011
POSITIVE,0.9992517828941345
NEGATIVE,0.9997091889381409
NEGATIVE,0.9996119141578674
POSITIVE,0.7598710060119629
POSITIVE,0.9988419413566589
POSITIVE,0.827450156211853
NEGATIVE,0.9996857643127441
NEGATIVE,0.9896224737167358
NEGATIVE,0.9837756752967834
POSITIVE,0.9922933578491211
NEGATIVE,0.9933538436889648
NEGATIVE,0.9686737656593323
NEGATIVE,0.9993008375167847
NEGATIVE,0.9995515942573547
NEGATIVE,0.9988622665405273
NEGATIVE,0.995466947555542
POSITIVE,0.9992955923080444
POSITIVE,0.9685577750205994
POSITIVE,0.9751030802726746
POSITIVE,0.9969519376754761
NEGATIVE,0.9979662895202637
NEGATIVE,0.9989499449729919
POSITIVE,0.9980999827384949
NEGATIVE,0.6003897190093994
POSITIVE,0.9998055100440979
NEGATIVE,0.9992187023162842
NEGATIVE,0.9993276596069336
NEGATIVE,0.9979641437530518
POSITIVE,0.9976432919502258
POSITIVE,0.9995126724243164
POSITIVE,0.996556282043457
NEGATIVE,0.9984744191169739
POSITIVE,0.9993252754211426
POSITIVE,0.9919359683990479
POSITIVE,0.9998387098312378
POSITIVE,0.9924830794334412
NEGATIVE,0.9713010787963867
POSITIVE,0.9997153878211975
POSITIVE,0.9872210621833801
POSITIVE,0.9912031888961792
POSITIVE,0.9995477795600891
POSITIVE,0.9998698234558105
POSITIVE,0.6275800466537476
POSITIVE,0.8910892605781555
NEGATIVE,0.9995823502540588
NEGATIVE,0.9923436045646667
POSITIVE,0.9991924166679382
NEGATIVE,0.9985153079032898
POSITIVE,0.9998723268508911
NEGATIVE,0.9997071623802185
POSITIVE,0.9996129870414734
NEGATIVE,0.9994829893112183
POSITIVE,0.9711501002311707
POSITIVE,0.9948364496231079
NEGATIVE,0.9875749945640564
NEGATIVE,0.9989548921585083
POSITIVE,0.9936468601226807
POSITIVE,0.9994915723800659
POSITIVE,0.9948403239250183
NEGATIVE,0.7817944884300232
NEGATIVE,0.9973053932189941
POSITIVE,0.9982774257659912
NEGATIVE,0.9966471791267395
NEGATIVE,0.9966064691543579
POSITIVE,0.9995235204696655
POSITIVE,0.9987296462059021
NEGATIVE,0.9994000196456909
NEGATIVE,0.9989308714866638
POSITIVE,0.9998499155044556
POSITIVE,0.9996108412742615
POSITIVE,0.9975360631942749
POSITIVE,0.7084379196166992
NEGATIVE,0.9953314661979675
POSITIVE,0.9990206956863403
POSITIVE,0.9988378882408142
NEGATIVE,0.9919748902320862
NEGATIVE,0.9988117218017578
POSITIVE,0.9988147020339966
NEGATIVE,0.9909254312515259
POSITIVE,0.9998393058776855
NEGATIVE,0.9985426664352417
POSITIVE,0.9993151426315308
NEGATIVE,0.9959179759025574
NEGATIVE,0.9817914962768555
NEGATIVE,0.9781941771507263
POSITIVE,0.999110996723175
NEGATIVE,0.9863771796226501
NEGATIVE,0.9730428457260132
POSITIVE,0.994843602180481
POSITIVE,0.9992591738700867
POSITIVE,0.993970513343811
NEGATIVE,0.9997144341468811
POSITIVE,0.9994727969169617
NEGATIVE,0.9981309771537781
NEGATIVE,0.9989051818847656
POSITIVE,0.9762840867042542
POSITIVE,0.992584764957428
POSITIVE,0.999142050743103
POSITIVE,0.749796986579895
POSITIVE,0.9986691474914551
NEGATIVE,0.9994514584541321
POSITIVE,0.9998255372047424
POSITIVE,0.791857123374939
NEGATIVE,0.9997227787971497
NEGATIVE,0.9035283923149109
NEGATIVE,0.9970894455909729
NEGATIVE,0.9996780157089233
POSITIVE,0.9988577365875244
POSITIVE,0.9976593255996704
POSITIVE,0.9993201494216919
NEGATIVE,0.7023496031761169
NEGATIVE,0.9996423721313477
NEGATIVE,0.9996126294136047
POSITIVE,0.9983691573143005
NEGATIVE,0.9965324401855469
NEGATIVE,0.988882839679718
POSITIVE,0.9996974468231201
POSITIVE,0.9509298801422119
NEGATIVE,0.9996172189712524
POSITIVE,0.9261009097099304
NEGATIVE,0.9992204904556274
NEGATIVE,0.9995236396789551
POSITIVE,0.7224435210227966
NEGATIVE,0.9997859597206116
NEGATIVE,0.9990946054458618
POSITIVE,0.9997071623802185
POSITIVE,0.9985312223434448
NEGATIVE,0.9987358450889587
POSITIVE,0.9996787309646606
NEGATIVE,0.9986286163330078
NEGATIVE,0.9994739890098572
NEGATIVE,0.9926450252532959
POSITIVE,0.9993473887443542
NEGATIVE,0.9864332675933838
NEGATIVE,0.9994893074035645
NEGATIVE,0.999653697013855
POSITIVE,0.9986504912376404
NEGATIVE,0.9951658248901367
POSITIVE,0.978398323059082
NEGATIVE,0.6814613938331604
POSITIVE,0.9979339838027954
NEGATIVE,0.9986088871955872
POSITIVE,0.9973862767219543
NEGATIVE,0.9996689558029175
NEGATIVE,0.9997686743736267
NEGATIVE,0.9935336112976074
POSITIVE,0.9993190765380859
NEGATIVE,0.9906466007232666
NEGATIVE,0.9709510207176208
POSITIVE,0.8756601810455322
POSITIVE,0.923876166343689
NEGATIVE,0.9996417760848999
POSITIVE,0.9985230565071106
NEGATIVE,0.9973449110984802
NEGATIVE,0.9977053999900818
NEGATIVE,0.9990817308425903
POSITIVE,0.9898709654808044
POSITIVE,0.9949653744697571
NEGATIVE,0.9957607388496399
POSITIVE,0.6520317792892456
POSITIVE,0.9980738162994385
POSITIVE,0.9997817873954773
POSITIVE,0.9997721314430237
POSITIVE,0.9870795607566833
POSITIVE,0.9981849789619446
POSITIVE,0.9958773851394653
NEGATIVE,0.9759120345115662
NEGATIVE,0.9920580983161926
POSITIVE,0.9997791647911072
NEGATIVE,0.9996169805526733
NEGATIVE,0.9994634985923767
POSITIVE,0.9997506737709045
NEGATIVE,0.972431480884552
NEGATIVE,0.9973655343055725
NEGATIVE,0.9996261596679688
POSITIVE,0.9689225554466248
POSITIVE,0.9997512698173523
POSITIVE,0.9961906671524048
POSITIVE,0.9990246295928955
NEGATIVE,0.9993969202041626
POSITIVE,0.9995773434638977
POSITIVE,0.9813187718391418
NEGATIVE,0.9988833069801331
POSITIVE,0.9994743466377258
NEGATIVE,0.9991955161094666
NEGATIVE,0.9967978596687317
NEGATIVE,0.999671220779419
NEGATIVE,0.9974276423454285
NEGATIVE,0.989690899848938
NEGATIVE,0.9996670484542847
POSITIVE,0.9908627271652222
NEGATIVE,0.7117818593978882
NEGATIVE,0.9808924794197083
POSITIVE,0.7312902212142944
NEGATIVE,0.9994732737541199
NEGATIVE,0.9997290968894958
POSITIVE,0.9994012117385864
POSITIVE,0.99831223487854
POSITIVE,0.9956595301628113
POSITIVE,0.9997759461402893
POSITIVE,0.9682812690734863
NEGATIVE,0.9900833368301392
POSITIVE,0.9971931576728821
POSITIVE,0.9987754225730896
POSITIVE,0.9998770952224731
POSITIVE,0.9995855689048767
POSITIVE,0.9888314008712769
POSITIVE,0.9752783179283142
POSITIVE,0.9996229410171509
NEGATIVE,0.9992552399635315
POSITIVE,0.9995416402816772
POSITIVE,0.9995298385620117
NEGATIVE,0.997576892375946
POSITIVE,0.99978107213974
POSITIVE,0.9873487949371338
NEGATIVE,0.9982137680053711
NEGATIVE,0.9994427561759949
POSITIVE,0.9871042370796204
NEGATIVE,0.9701968431472778
NEGATIVE,0.9773203134536743
POSITIVE,0.9984425902366638
NEGATIVE,0.9770121574401855
POSITIVE,0.9959081411361694
NEGATIVE,0.9974708557128906
NEGATIVE,0.9940734505653381
NEGATIVE,0.9993263483047485
NEGATIVE,0.9977172613143921
POSITIVE,0.9997960925102234
NEGATIVE,0.5491886734962463
NEGATIVE,0.9994285702705383
POSITIVE,0.9996529817581177
NEGATIVE,0.9952279329299927
POSITIVE,0.9734712243080139
POSITIVE,0.9991788268089294
NEGATIVE,0.9694042801856995
NEGATIVE,0.9950685501098633
NEGATIVE,0.9973129630088806
NEGATIVE,0.7339909076690674
POSITIVE,0.9977729916572571
POSITIVE,0.9998182654380798
POSITIVE,0.9989961981773376
NEGATIVE,0.9983539581298828
POSITIVE,0.9772397875785828
POSITIVE,0.9995972514152527
POSITIVE,0.9992333650588989
POSITIVE,0.9983705878257751
NEGATIVE,0.9997666478157043
POSITIVE,0.9997534155845642
POSITIVE,0.9997115731239319
NEGATIVE,0.9869285225868225
POSITIVE,0.999769389629364
NEGATIVE,0.9925837516784668
NEGATIVE,0.9991828799247742
NEGATIVE,0.9996237754821777
POSITIVE,0.9986003041267395
NEGATIVE,0.9993939399719238
POSITIVE,0.9783485531806946
POSITIVE,0.9915958046913147
NEGATIVE,0.978669285774231
POSITIVE,0.9993818998336792
POSITIVE,0.999816358089447
POSITIVE,0.9649519324302673
NEGATIVE,0.9982663989067078
NEGATIVE,0.9998124241828918
POSITIVE,0.9992244243621826
NEGATIVE,0.9813920855522156
NEGATIVE,0.9850292801856995
POSITIVE,0.9991674423217773
POSITIVE,0.9998774528503418
NEGATIVE,0.9992122650146484
NEGATIVE,0.9964183568954468
POSITIVE,0.9975632429122925
POSITIVE,0.9960554838180542
POSITIVE,0.999596893787384
NEGATIVE,0.9998028874397278
POSITIVE,0.9745509624481201
POSITIVE,0.9989055395126343
POSITIVE,0.9895545244216919
POSITIVE,0.9962671399116516
NEGATIVE,0.9987493753433228
POSITIVE,0.9880397915840149
NEGATIVE,0.9987428784370422
POSITIVE,0.9996753931045532
NEGATIVE,0.9996170997619629
POSITIVE,0.9955377578735352
NEGATIVE,0.9994254112243652
POSITIVE,0.9997627139091492
POSITIVE,0.9938173890113831
NEGATIVE,0.9997435212135315
NEGATIVE,0.9997255206108093
NEGATIVE,0.9977974891662598
NEGATIVE,0.9991006851196289
NEGATIVE,0.9864124059677124
NEGATIVE,0.6015169024467468
NEGATIVE,0.9963188171386719
NEGATIVE,0.9778492450714111
NEGATIVE,0.9965422749519348
NEGATIVE,0.9987142086029053
NEGATIVE,0.9955974221229553
NEGATIVE,0.9852285385131836
NEGATIVE,0.9168665409088135
NEGATIVE,0.7539342641830444
NEGATIVE,0.9982171654701233
NEGATIVE,0.9986398816108704
NEGATIVE,0.9996680021286011
NEGATIVE,0.8424696922302246
NEGATIVE,0.9935309290885925
NEGATIVE,0.9991617202758789
NEGATIVE,0.987697184085846
POSITIVE,0.9990583062171936
NEGATIVE,0.9993593096733093
POSITIVE,0.6811090111732483
POSITIVE,0.9984845519065857
NEGATIVE,0.997860848903656
NEGATIVE,0.998855471611023
POSITIVE,0.971436083316803
NEGATIVE,0.9996750354766846
POSITIVE,0.9995641112327576
NEGATIVE,0.9049401879310608
NEGATIVE,0.9997009038925171
NEGATIVE,0.9973188042640686
POSITIVE,0.6670858263969421
POSITIVE,0.9991851449012756
POSITIVE,0.9997920393943787
POSITIVE,0.9965936541557312
NEGATIVE,0.9994345307350159
NEGATIVE,0.9974562525749207
POSITIVE,0.9711136817932129
NEGATIVE,0.9995899796485901
POSITIVE,0.9733679890632629
NEGATIVE,0.9946329593658447
NEGATIVE,0.9984404444694519
NEGATIVE,0.9996777772903442
NEGATIVE,0.9983270764350891
POSITIVE,0.9966642260551453
NEGATIVE,0.944915235042572
POSITIVE,0.9982162117958069
POSITIVE,0.9997811913490295
NEGATIVE,0.9972962737083435
NEGATIVE,0.9997302889823914
NEGATIVE,0.9995023012161255
POSITIVE,0.9705753326416016
NEGATIVE,0.9998072981834412
NEGATIVE,0.9991409778594971
NEGATIVE,0.9603205919265747
NEGATIVE,0.8441490530967712
NEGATIVE,0.998798131942749
NEGATIVE,0.9862557053565979
NEGATIVE,0.9882601499557495
NEGATIVE,0.9878824949264526
NEGATIVE,0.9983683228492737
POSITIVE,0.9951560497283936
POSITIVE,0.9998251795768738
NEGATIVE,0.9996300935745239
POSITIVE,0.9986151456832886
POSITIVE,0.9992501139640808
NEGATIVE,0.9977709054946899
NEGATIVE,0.9997674822807312
NEGATIVE,0.9982268214225769
POSITIVE,0.9830427765846252
NEGATIVE,0.9997513890266418
NEGATIVE,0.9987587928771973
POSITIVE,0.9997660517692566
NEGATIVE,0.9847444891929626
NEGATIVE,0.9984651803970337
NEGATIVE,0.9958645105361938
POSITIVE,0.9820367693901062
POSITIVE,0.9849067330360413
NEGATIVE,0.9982048273086548
POSITIVE,0.9902738928794861
POSITIVE,0.7092597484588623
NEGATIVE,0.999714195728302
POSITIVE,0.9971946477890015
NEGATIVE,0.9925898313522339
POSITIVE,0.9990861415863037
POSITIVE,0.9995524287223816
NEGATIVE,0.994937539100647
NEGATIVE,0.9982327222824097
POSITIVE,0.9998310804367065
NEGATIVE,0.9997736811637878
POSITIVE,0.9997410178184509
NEGATIVE,0.9977633953094482
NEGATIVE,0.9971773624420166
POSITIVE,0.9977680444717407
POSITIVE,0.9992357492446899
NEGATIVE,0.9980884194374084
POSITIVE,0.985051155090332
NEGATIVE,0.9978379607200623
POSITIVE,0.9260241985321045
POSITIVE,0.998166024684906
POSITIVE,0.9980013966560364
POSITIVE,0.9991181492805481
NEGATIVE,0.9887287616729736
NEGATIVE,0.9443590044975281
NEGATIVE,0.9994294047355652
NEGATIVE,0.9970746040344238
NEGATIVE,0.992635190486908
NEGATIVE,0.9996883869171143
NEGATIVE,0.9974306225776672
POSITIVE,0.9818583726882935
POSITIVE,0.9998496770858765
NEGATIVE,0.9687204957008362
NEGATIVE,0.9954736828804016
NEGATIVE,0.998741090297699
NEGATIVE,0.9992700219154358
NEGATIVE,0.9994220733642578
NEGATIVE,0.9995366334915161
NEGATIVE,0.5823153853416443
NEGATIVE,0.999588668346405
NEGATIVE,0.995518684387207
NEGATIVE,0.9989064931869507
NEGATIVE,0.5457878112792969
POSITIVE,0.9904143810272217
NEGATIVE,0.9924303889274597
NEGATIVE,0.999233603477478
NEGATIVE,0.999782145023346
NEGATIVE,0.9998095631599426
NEGATIVE,0.9994719624519348
NEGATIVE,0.9841192364692688
NEGATIVE,0.701978862285614
POSITIVE,0.9804814457893372
POSITIVE,0.999768078327179
POSITIVE,0.9996097683906555
NEGATIVE,0.998923122882843
NEGATIVE,0.9992089867591858
NEGATIVE,0.9990212917327881
POSITIVE,0.9799384474754333
POSITIVE,0.9959652423858643
NEGATIVE,0.9967861175537109
POSITIVE,0.942130982875824
POSITIVE,0.9996280670166016
POSITIVE,0.9892581105232239
NEGATIVE,0.9979872703552246
NEGATIVE,0.6562643051147461
NEGATIVE,0.9954440593719482
NEGATIVE,0.693865180015564
POSITIVE,0.9997304081916809
NEGATIVE,0.9898075461387634
POSITIVE,0.9984038472175598
NEGATIVE,0.9992652535438538
NEGATIVE,0.9995220899581909
POSITIVE,0.9993385672569275
NEGATIVE,0.9997431635856628
NEGATIVE,0.8179946541786194
POSITIVE,0.9995216131210327
NEGATIVE,0.9995336532592773
POSITIVE,0.9969255328178406
NEGATIVE,0.999785840511322
POSITIVE,0.9984161853790283
POSITIVE,0.9987367987632751
POSITIVE,0.9992527365684509
NEGATIVE,0.9985679388046265
NEGATIVE,0.9996721744537354
POSITIVE,0.9958822727203369
POSITIVE,0.9936249256134033
POSITIVE,0.9998443126678467
POSITIVE,0.9996047616004944
NEGATIVE,0.9958347082138062
POSITIVE,0.9975226521492004
POSITIVE,0.7976912260055542
POSITIVE,0.9969635605812073
NEGATIVE,0.999225378036499
NEGATIVE,0.9985367059707642
NEGATIVE,0.9997755885124207
NEGATIVE,0.963991641998291
POSITIVE,0.9997246861457825
NEGATIVE,0.9995735287666321
NEGATIVE,0.999724805355072
POSITIVE,0.9965272545814514
POSITIVE,0.9932126998901367
NEGATIVE,0.9634212255477905
NEGATIVE,0.9092837572097778
NEGATIVE,0.6269378662109375
POSITIVE,0.9986322522163391
POSITIVE,0.9995693564414978
POSITIVE,0.9996767044067383
POSITIVE,0.9995922446250916
POSITIVE,0.9981572031974792
NEGATIVE,0.9896734952926636
POSITIVE,0.9895023107528687
NEGATIVE,0.9984087347984314
NEGATIVE,0.9997420907020569
NEGATIVE,0.8177277445793152
POSITIVE,0.999672532081604
POSITIVE,0.999692440032959
NEGATIVE,0.9796328544616699
NEGATIVE,0.7163560390472412
NEGATIVE,0.9984462857246399
NEGATIVE,0.9981178045272827
POSITIVE,0.9980657696723938
POSITIVE,0.9993694424629211
NEGATIVE,0.9996883869171143
NEGATIVE,0.9944000840187073
NEGATIVE,0.9956581592559814
NEGATIVE,0.9996362924575806
NEGATIVE,0.9995515942573547
NEGATIVE,0.9949507713317871
POSITIVE,0.9991413354873657
POSITIVE,0.9998449087142944
POSITIVE,0.9997699856758118
POSITIVE,0.9994016885757446
NEGATIVE,0.9670569896697998
NEGATIVE,0.9993999004364014
POSITIVE,0.9966583251953125
NEGATIVE,0.999175488948822
NEGATIVE,0.965361475944519
NEGATIVE,0.9983785152435303
NEGATIVE,0.9988425970077515
NEGATIVE,0.9996412992477417
POSITIVE,0.9216514825820923
NEGATIVE,0.9989920258522034
NEGATIVE,0.9995977282524109
POSITIVE,0.9995120763778687
NEGATIVE,0.9838248491287231
NEGATIVE,0.9970846772193909
NEGATIVE,0.9989905953407288
POSITIVE,0.9983181953430176
POSITIVE,0.9989219903945923
NEGATIVE,0.8267162442207336
POSITIVE,0.998439610004425
POSITIVE,0.9995564818382263
NEGATIVE,0.9320566654205322
NEGATIVE,0.9995848536491394
NEGATIVE,0.9996217489242554
POSITIVE,0.9998660087585449
POSITIVE,0.9985470175743103
POSITIVE,0.9994111061096191
POSITIVE,0.9821739196777344
NEGATIVE,0.99146968126297
NEGATIVE,0.9977760910987854
NEGATIVE,0.9701955914497375
NEGATIVE,0.9996100068092346
NEGATIVE,0.9985211491584778
NEGATIVE,0.9742960333824158
NEGATIVE,0.9997245669364929
NEGATIVE,0.997871994972229
NEGATIVE,0.9968231916427612
NEGATIVE,0.998757004737854
POSITIVE,0.9997993111610413
NEGATIVE,0.9995706677436829
NEGATIVE,0.9989498257637024
POSITIVE,0.9934781789779663
POSITIVE,0.9972532391548157
